edges,graph_name,method_name,nodes,setup_time,time
4192,_,brandes_dense,850,1.2999999512430804e-06,0.5181752999999958
4580,_,brandes_dense,900,9.999999974752427e-07,0.6011017999999808
4580,_,brandes_dense,900,7.999999525054591e-07,0.580628000000047
4580,_,brandes_dense,900,8.000000093488779e-07,0.5740715000000023
4580,_,brandes_dense,900,8.000000093488779e-07,0.5757949000000053
4580,_,brandes_dense,900,9.999999974752427e-07,0.6121200000000044
4580,_,brandes_dense,900,9.000000318337698e-07,0.5751887000000124
4580,_,brandes_dense,900,1.1999999856016075e-06,0.581707300000005
4580,_,brandes_dense,900,1.0000000543186616e-06,0.5798644999999851
4580,_,brandes_dense,900,1.499999996212864e-06,0.5711358000000359
4580,_,brandes_dense,900,9.999999974752427e-07,0.5733067999999548
4639,_,brandes_dense,950,8.000000093488779e-07,0.6180034999999862
4639,_,brandes_dense,950,9.000000318337698e-07,0.6274134000000231
4639,_,brandes_dense,950,1.0999999631167157e-06,0.6940837000000784
4639,_,brandes_dense,950,1.1999999287581886e-06,0.6197404999999208
4639,_,brandes_dense,950,1.0999999631167157e-06,0.6171194999999443
4639,_,brandes_dense,950,7.999999525054591e-07,0.6284180000000106
4639,_,brandes_dense,950,9.000000318337698e-07,0.6091993999999659
4639,_,brandes_dense,950,8.99999918146932e-07,0.6397263999999723
4639,_,brandes_dense,950,9.000000318337698e-07,0.6198819999999614
4639,_,brandes_dense,950,1.2000000424450263e-06,0.6135355000000118
4929,_,brandes_dense,1000,9.000000318337698e-07,0.6835383000000093
4929,_,brandes_dense,1000,1.0999999631167157e-06,0.6817128999999795
4929,_,brandes_dense,1000,1.2000000424450263e-06,0.6790112999999565
4929,_,brandes_dense,1000,7.999999525054591e-07,0.6798347000000149
4929,_,brandes_dense,1000,9.999999974752427e-07,0.6799755999999206
4929,_,brandes_dense,1000,1.500000053056283e-06,0.6854908999999907
4929,_,brandes_dense,1000,1.0999999631167157e-06,0.6764393999999356
4929,_,brandes_dense,1000,2.6000000161729986e-06,0.7002446000000191
4929,_,brandes_dense,1000,9.000000318337698e-07,0.6889756000000489
4929,_,brandes_dense,1000,1.2000000424450263e-06,0.6674024999999801
5267,_,brandes_dense,1050,9.000000318337698e-07,0.7520633000000316
5267,_,brandes_dense,1050,1.1000000768035534e-06,0.7850889000000052
5267,_,brandes_dense,1050,9.999999974752427e-07,0.7926382000000558
5267,_,brandes_dense,1050,9.999999974752427e-07,0.8069818999999825
5267,_,brandes_dense,1050,4.099999955542444e-06,0.7592065999999704
5267,_,brandes_dense,1050,1.0999999631167157e-06,0.7619015000000218
5267,_,brandes_dense,1050,9.999999974752427e-07,0.7978923999999097
5267,_,brandes_dense,1050,9.999999974752427e-07,0.7753293000000667
5267,_,brandes_dense,1050,1.3000000080864993e-06,0.7603381000000127
5267,_,brandes_dense,1050,1.3000000080864993e-06,0.7510332000000517
5500,_,brandes_dense,1100,7.999999525054591e-07,0.8217581000000109
5500,_,brandes_dense,1100,1.1000000768035534e-06,0.8175148999999919
5500,_,brandes_dense,1100,1.2000000424450263e-06,0.823087399999963
5500,_,brandes_dense,1100,1.0999999631167157e-06,0.8145901000000322
5500,_,brandes_dense,1100,1.3999999737279722e-06,0.8111063999999715
5500,_,brandes_dense,1100,1.0999999631167157e-06,0.8137418999999682
5500,_,brandes_dense,1100,1.1000000768035534e-06,0.8253856000000042
5500,_,brandes_dense,1100,8.000000661922968e-07,0.8356955000000426
5500,_,brandes_dense,1100,1.0999999631167157e-06,0.8289132000001018
5500,_,brandes_dense,1100,9.999999974752427e-07,0.8117325999999139
5853,_,brandes_dense,1150,9.999999974752427e-07,0.9052404999999908
5853,_,brandes_dense,1150,1.3000000080864993e-06,0.9055160999999998
5853,_,brandes_dense,1150,9.999999974752427e-07,0.9135203999999248
5853,_,brandes_dense,1150,1.1999999287581886e-06,0.903734600000007
5853,_,brandes_dense,1150,9.999999974752427e-07,0.9153519000000188
5853,_,brandes_dense,1150,9.999999974752427e-07,0.9425084000000652
5853,_,brandes_dense,1150,8.000000661922968e-07,0.9183593000000201
5853,_,brandes_dense,1150,1.1000000768035534e-06,0.9039924999999585
5853,_,brandes_dense,1150,9.999999974752427e-07,0.9173426999999492
5853,_,brandes_dense,1150,1.0999999631167157e-06,0.9097311000000445
6004,_,brandes_dense,1200,1.3000000080864993e-06,0.9728959999999915
6004,_,brandes_dense,1200,9.999999974752427e-07,0.9721260999999686
6004,_,brandes_dense,1200,1.3000000080864993e-06,0.9769317999999885
6004,_,brandes_dense,1200,1.5999999050109182e-06,0.9915442000000212
6004,_,brandes_dense,1200,9.999999974752427e-07,0.9801654999999982
6004,_,brandes_dense,1200,9.000000318337698e-07,0.9892297999999755
6004,_,brandes_dense,1200,9.999999974752427e-07,0.977937699999984
6004,_,brandes_dense,1200,1.3000000080864993e-06,0.9752332000000479
6004,_,brandes_dense,1200,1.0999999631167157e-06,0.996646999999939
6004,_,brandes_dense,1200,1.3999999737279722e-06,0.981161699999916
6276,_,brandes_dense,1250,1.3000000080864993e-06,1.0950907000000143
6276,_,brandes_dense,1250,1.4999999393694452e-06,1.0668923999999151
6276,_,brandes_dense,1250,9.999999974752427e-07,1.0559361000000536
6276,_,brandes_dense,1250,9.000000318337698e-07,1.0606229999999641
6276,_,brandes_dense,1250,9.999999974752427e-07,1.0540598999999702
6276,_,brandes_dense,1250,1.2000000424450263e-06,1.0588643999999476
6276,_,brandes_dense,1250,1.1999999287581886e-06,1.070354699999939
6276,_,brandes_dense,1250,1.1999999287581886e-06,1.055626200000006
6276,_,brandes_dense,1250,1.3000000080864993e-06,1.0522551999999905
6276,_,brandes_dense,1250,1.1000000768035534e-06,1.1061485999999832
6346,_,brandes_dense,1300,1.40000008741481e-06,1.1404373000000305
6346,_,brandes_dense,1300,1.1999999287581886e-06,1.1321100999999771
6346,_,brandes_dense,1300,1.1000000768035534e-06,1.1477623999999196
6346,_,brandes_dense,1300,1.0999999631167157e-06,1.1496000000000777
6346,_,brandes_dense,1300,1.0000001111620804e-06,1.1278141999999889
6346,_,brandes_dense,1300,1.1999999287581886e-06,1.13219150000009
6346,_,brandes_dense,1300,1.2999998943996616e-06,1.1432890999999472
6346,_,brandes_dense,1300,1.1999999287581886e-06,1.1284355999999889
6346,_,brandes_dense,1300,1.8999999156221747e-06,1.1347927000000482
6346,_,brandes_dense,1300,1.2000000424450263e-06,1.134358499999962
6701,_,brandes_dense,1349,1.3000000080864993e-06,1.2713859000000411
6701,_,brandes_dense,1349,1.2000000424450263e-06,1.268792899999994
6701,_,brandes_dense,1349,4.3999999661537e-06,1.2796650999999883
6701,_,brandes_dense,1349,1.3000000080864993e-06,1.2760134000000107
6701,_,brandes_dense,1349,7.999999525054591e-07,1.3123054000000138
6701,_,brandes_dense,1349,1.40000008741481e-06,1.2788865999999643
6701,_,brandes_dense,1349,1.1999999287581886e-06,1.2653210000000854
6701,_,brandes_dense,1349,1.1999999287581886e-06,1.2691301000000976
6701,_,brandes_dense,1349,1.0999999631167157e-06,1.2573200000000497
6701,_,brandes_dense,1349,1.0999999631167157e-06,1.2690094999999246
6983,_,brandes_dense,1400,9.999999974752427e-07,1.3746999999999616
6983,_,brandes_dense,1400,1.0999999631167157e-06,1.362940999999978
6983,_,brandes_dense,1400,1.1999999287581886e-06,1.3989130000001069
6983,_,brandes_dense,1400,1.3000000080864993e-06,1.3557236999999986
6983,_,brandes_dense,1400,1.3000000080864993e-06,1.3642021000000568
6983,_,brandes_dense,1400,8.99999918146932e-07,1.5240782000000763
6983,_,brandes_dense,1400,1.3000000080864993e-06,1.3729309000000285
6983,_,brandes_dense,1400,9.999999974752427e-07,1.3753809000000956
6983,_,brandes_dense,1400,1.2000000424450263e-06,1.3898143000000118
6983,_,brandes_dense,1400,1.2000000424450263e-06,1.3542225999999573
7254,_,brandes_dense,1450,1.1999999287581886e-06,1.4751467999999477
7254,_,brandes_dense,1450,9.000000318337698e-07,1.4862428999999793
7254,_,brandes_dense,1450,1.1999999287581886e-06,1.4761159000000816
7254,_,brandes_dense,1450,1.1000000768035534e-06,1.475068399999941
7254,_,brandes_dense,1450,1.2000000424450263e-06,1.485636500000055
7254,_,brandes_dense,1450,1.0999999631167157e-06,1.4715858000000708
7254,_,brandes_dense,1450,9.000000318337698e-07,1.4895579999999882
7254,_,brandes_dense,1450,1.2999998943996616e-06,1.487159199999951
7254,_,brandes_dense,1450,1.2000000424450263e-06,1.479020500000047
7254,_,brandes_dense,1450,1.1000000768035534e-06,1.4779034999999112
7585,_,brandes_dense,1500,1.2000000424450263e-06,1.6002434000000676
7585,_,brandes_dense,1500,9.999999974752427e-07,1.5716537999999218
7585,_,brandes_dense,1500,1.0999999631167157e-06,1.5992127999999184
7585,_,brandes_dense,1500,1.3000000080864993e-06,1.5905157999999346
7585,_,brandes_dense,1500,1.0999999631167157e-06,1.5907900999999356
7585,_,brandes_dense,1500,1.3000000080864993e-06,1.5719530999999733
7585,_,brandes_dense,1500,1.1999999287581886e-06,1.583268999999973
7585,_,brandes_dense,1500,1.3000000080864993e-06,1.6287609999999404
7585,_,brandes_dense,1500,1.3000000080864993e-06,1.6211852999999792
7585,_,brandes_dense,1500,9.999999974752427e-07,1.5816115999999738
7747,_,brandes_dense,1550,9.999999974752427e-07,1.6904148999999506
7747,_,brandes_dense,1550,1.1999999287581886e-06,1.6951123000000052
7747,_,brandes_dense,1550,1.0999999631167157e-06,1.7117474000000357
7747,_,brandes_dense,1550,1.3999999737279722e-06,1.7414403999999877
7747,_,brandes_dense,1550,8.99999918146932e-07,1.7066831000000775
7747,_,brandes_dense,1550,1.0999999631167157e-06,1.6988960999999563
7747,_,brandes_dense,1550,1.2000000424450263e-06,1.7081809000000021
7747,_,brandes_dense,1550,1.1999999287581886e-06,1.6874224000000595
7747,_,brandes_dense,1550,1.500000053056283e-06,1.6825979000000189
7747,_,brandes_dense,1550,1.2000000424450263e-06,1.6976925000000165
7868,_,brandes_dense,1600,9.999999974752427e-07,1.7645274999999856
7868,_,brandes_dense,1600,1.2000000424450263e-06,1.7615101000000095
7868,_,brandes_dense,1600,1.3000000080864993e-06,1.7713935000000447
7868,_,brandes_dense,1600,1.3999999737279722e-06,1.7680844999999863
7868,_,brandes_dense,1600,1.1000000768035534e-06,1.7676018999999314
7868,_,brandes_dense,1600,1.0999999631167157e-06,1.7781734000000142
7868,_,brandes_dense,1600,1.2000000424450263e-06,1.820423699999992
7868,_,brandes_dense,1600,1.3999999737279722e-06,1.7638719000000265
7868,_,brandes_dense,1600,1.0999999631167157e-06,1.7779314999999087
7868,_,brandes_dense,1600,1.1000000768035534e-06,1.7715060999998968
8087,_,brandes_dense,1650,1.3999999737279722e-06,1.932712199999969
8087,_,brandes_dense,1650,1.1000000768035534e-06,1.8994281999999885
8087,_,brandes_dense,1650,1.2000000424450263e-06,1.8834807000000637
8087,_,brandes_dense,1650,1.0999999631167157e-06,1.8755242999999382
8087,_,brandes_dense,1650,9.999999974752427e-07,1.9097220000001016
8087,_,brandes_dense,1650,9.999999974752427e-07,1.8756036999999424
8087,_,brandes_dense,1650,9.999999974752427e-07,1.8793714000000818
8087,_,brandes_dense,1650,1.40000008741481e-06,1.9022109
8087,_,brandes_dense,1650,1.0999999631167157e-06,1.9404367999999295
8087,_,brandes_dense,1650,1.1999999287581886e-06,2.0676897000000736
8520,_,brandes_dense,1700,1.3000000080864993e-06,2.04463839999994
8520,_,brandes_dense,1700,1.1000000768035534e-06,2.055362299999956
8520,_,brandes_dense,1700,1.1000000768035534e-06,2.0609080000000404
8520,_,brandes_dense,1700,1.3000000080864993e-06,2.1530906000000414
8520,_,brandes_dense,1700,1.1000000768035534e-06,2.0434836999999106
8520,_,brandes_dense,1700,1.1999999287581886e-06,2.056281600000034
8520,_,brandes_dense,1700,1.3000000080864993e-06,2.052150499999925
8520,_,brandes_dense,1700,1.2000000424450263e-06,2.023054399999978
8520,_,brandes_dense,1700,1.0999999631167157e-06,2.0413886000000048
8520,_,brandes_dense,1700,1.2000000424450263e-06,2.0569936000000553
8626,_,brandes_dense,1750,1.1000000768035534e-06,2.131343700000002
8626,_,brandes_dense,1750,1.1999999287581886e-06,2.136625600000002
8626,_,brandes_dense,1750,9.999999974752427e-07,2.1787096000000474
8626,_,brandes_dense,1750,1.0999999631167157e-06,2.1677228000000923
8626,_,brandes_dense,1750,1.4999999393694452e-06,2.1495734000000084
8626,_,brandes_dense,1750,1.1999999287581886e-06,2.1734981000000744
8626,_,brandes_dense,1750,1.1000000768035534e-06,2.141551100000015
8626,_,brandes_dense,1750,5.6999999742402e-06,2.14110560000006
8626,_,brandes_dense,1750,1.3000000080864993e-06,2.138257199999998
8626,_,brandes_dense,1750,1.2000000424450263e-06,2.1483221999999387
8974,_,brandes_dense,1799,5.500000042957254e-06,2.304540799999927
8974,_,brandes_dense,1799,1.2000000424450263e-06,2.314041399999951
8974,_,brandes_dense,1799,9.999999974752427e-07,2.3150057999999945
8974,_,brandes_dense,1799,1.1999999287581886e-06,2.3306946000000153
8974,_,brandes_dense,1799,1.1000000768035534e-06,2.3107334000000037
8974,_,brandes_dense,1799,1.40000008741481e-06,2.30678290000003
8974,_,brandes_dense,1799,1.1000000768035534e-06,2.312540799999965
8974,_,brandes_dense,1799,1.2000000424450263e-06,2.3149300999999696
8974,_,brandes_dense,1799,1.1000000768035534e-06,2.343195000000037
8974,_,brandes_dense,1799,1.3000000080864993e-06,2.3429264000000103
9316,_,brandes_dense,1850,1.2000000424450263e-06,2.4519760000000588
9316,_,brandes_dense,1850,1.1999999287581886e-06,2.4539340999999695
9316,_,brandes_dense,1850,1.2000000424450263e-06,2.4448309000000563
9316,_,brandes_dense,1850,1.2000000424450263e-06,2.473711900000012
9316,_,brandes_dense,1850,1.500000053056283e-06,2.4704361999999946
9316,_,brandes_dense,1850,1.3000000080864993e-06,2.459967499999948
9316,_,brandes_dense,1850,1.3000000080864993e-06,2.4494402000000264
9316,_,brandes_dense,1850,9.999999974752427e-07,2.443829800000003
9316,_,brandes_dense,1850,1.2000000424450263e-06,2.526938300000097
9316,_,brandes_dense,1850,4.1000000692292815e-06,2.6626556999999593
9395,_,brandes_dense,1900,2.8000000611427822e-06,2.563730899999996
9395,_,brandes_dense,1900,1.2000000424450263e-06,2.549450200000024
9395,_,brandes_dense,1900,1.3000000080864993e-06,2.552855799999975
9395,_,brandes_dense,1900,1.0999999631167157e-06,2.553323100000057
9395,_,brandes_dense,1900,1.3000000080864993e-06,2.5327058000000306
9395,_,brandes_dense,1900,1.0999999631167157e-06,2.5357016000000385
9395,_,brandes_dense,1900,2.200000039920269e-06,2.545527100000072
9395,_,brandes_dense,1900,4.699999976764957e-06,2.5412763000000496
9395,_,brandes_dense,1900,1.2000000424450263e-06,2.5573828999999932
9395,_,brandes_dense,1900,1.3999999737279722e-06,2.532886699999949
9839,_,brandes_dense,1950,1.2000000424450263e-06,2.740507800000046
9839,_,brandes_dense,1950,1.1000000768035534e-06,2.7761882999999443
9839,_,brandes_dense,1950,1.0999999631167157e-06,2.765604499999995
9839,_,brandes_dense,1950,1.6000000186977559e-06,2.764550999999983
9839,_,brandes_dense,1950,1.3000000080864993e-06,2.7373488999999154
9839,_,brandes_dense,1950,1.40000008741481e-06,2.735239799999931
9839,_,brandes_dense,1950,1.3000000080864993e-06,2.7394356999999445
9839,_,brandes_dense,1950,9.000000318337698e-07,2.7588054000000284
9839,_,brandes_dense,1950,9.999999974752427e-07,2.7323717000000443
9839,_,brandes_dense,1950,9.999999974752427e-07,2.734387399999946
10113,_,brandes_dense,2000,1.1000000768035534e-06,2.895576099999971
10113,_,brandes_dense,2000,1.6000000186977559e-06,2.9488143000000946
10113,_,brandes_dense,2000,1.1999999287581886e-06,2.9140926000000036
10113,_,brandes_dense,2000,1.2000000424450263e-06,2.9362425000000485
10113,_,brandes_dense,2000,1.3000000080864993e-06,2.8969002000000046
10113,_,brandes_dense,2000,1.0999999631167157e-06,2.931113400000072
10113,_,brandes_dense,2000,1.1999999287581886e-06,2.9195253999999977
10113,_,brandes_dense,2000,1.3999999737279722e-06,2.898324900000034
10113,_,brandes_dense,2000,1.1999999287581886e-06,2.912358299999937
10113,_,brandes_dense,2000,1.2000000424450263e-06,2.9479446999999936
10083,_,brandes_dense,2050,1.1999999287581886e-06,3.0833884999999555
10083,_,brandes_dense,2050,1.3000000080864993e-06,3.396298600000023
10083,_,brandes_dense,2050,1.3000000080864993e-06,3.210462399999983
10083,_,brandes_dense,2050,7.500000037907739e-06,3.139099999999985
10083,_,brandes_dense,2050,1.3000000080864993e-06,3.2235220999999683
10083,_,brandes_dense,2050,1.1999999287581886e-06,3.245239099999935
10083,_,brandes_dense,2050,1.3000000080864993e-06,3.1209053999999696
10083,_,brandes_dense,2050,1.500000053056283e-06,3.1265429999999697
10083,_,brandes_dense,2050,1.2999998943996616e-06,3.1723332000000255
10083,_,brandes_dense,2050,1.1999999287581886e-06,3.138136500000087
10543,_,brandes_dense,2100,1.2000000424450263e-06,3.4078366999999616
10543,_,brandes_dense,2100,1.2000000424450263e-06,3.308413499999915
10543,_,brandes_dense,2100,1.3000000080864993e-06,3.290335099999993
10543,_,brandes_dense,2100,1.1999999287581886e-06,3.313124000000016
10543,_,brandes_dense,2100,1.3000000080864993e-06,3.328381199999967
10543,_,brandes_dense,2100,1.0999999631167157e-06,3.311433299999976
10543,_,brandes_dense,2100,1.2000000424450263e-06,3.3162545000000136
10543,_,brandes_dense,2100,1.3000000080864993e-06,3.3061069000000316
10543,_,brandes_dense,2100,1.0999999631167157e-06,3.3449547999999822
10543,_,brandes_dense,2100,1.3999999737279722e-06,3.318197199999986
10617,_,brandes_dense,2150,1.1000000768035534e-06,3.4908172000000377
10617,_,brandes_dense,2150,1.2000000424450263e-06,3.442635999999993
10617,_,brandes_dense,2150,1.1999999287581886e-06,3.4501648000000387
10617,_,brandes_dense,2150,1.2000000424450263e-06,3.4498016000000007
10617,_,brandes_dense,2150,1.3000000080864993e-06,3.453131399999961
10617,_,brandes_dense,2150,1.3000000080864993e-06,3.4512260000000197
10617,_,brandes_dense,2150,1.1999999287581886e-06,3.5183392999999796
10617,_,brandes_dense,2150,1.0999999631167157e-06,3.4493184000000383
10617,_,brandes_dense,2150,1.2000000424450263e-06,3.519168899999954
10617,_,brandes_dense,2150,1.0999999631167157e-06,3.435978299999988
11000,_,brandes_dense,2200,1.2000000424450263e-06,3.6665444000000207
11000,_,brandes_dense,2200,1.3000000080864993e-06,3.684271499999909
11000,_,brandes_dense,2200,1.3000000080864993e-06,3.647431499999925
11000,_,brandes_dense,2200,1.2000000424450263e-06,3.685767900000087
11000,_,brandes_dense,2200,1.1999999287581886e-06,3.675160900000037
11000,_,brandes_dense,2200,1.1999999287581886e-06,3.651557500000081
11000,_,brandes_dense,2200,1.0999999631167157e-06,3.6641647999999805
11000,_,brandes_dense,2200,1.1000000768035534e-06,3.6812816999999995
11000,_,brandes_dense,2200,1.4999999393694452e-06,3.670409800000016
11000,_,brandes_dense,2200,1.4999999393694452e-06,3.676836299999991
11227,_,brandes_dense,2250,9.999999974752427e-07,3.8164025999999467
11227,_,brandes_dense,2250,1.3999999737279722e-06,3.840450799999985
11227,_,brandes_dense,2250,1.3999999737279722e-06,3.8412433999999394
11227,_,brandes_dense,2250,1.0999999631167157e-06,3.842615999999907
11227,_,brandes_dense,2250,1.3000000080864993e-06,3.86071800000002
11227,_,brandes_dense,2250,1.5999999050109182e-06,3.852760900000021
11227,_,brandes_dense,2250,1.0000001111620804e-06,3.8396990000001097
11227,_,brandes_dense,2250,1.0999999631167157e-06,3.81236459999991
11227,_,brandes_dense,2250,1.2000000424450263e-06,3.813339600000063
11227,_,brandes_dense,2250,1.500000053056283e-06,3.8246302000000014
11488,_,brandes_dense,2300,1.2000000424450263e-06,3.9777647000000798
11488,_,brandes_dense,2300,9.99999883788405e-07,4.113526999999976
11488,_,brandes_dense,2300,1.199999815071351e-06,4.023733199999924
11488,_,brandes_dense,2300,1.3999999737279722e-06,4.053732900000114
11488,_,brandes_dense,2300,1.6000001323845936e-06,4.025320800000145
11488,_,brandes_dense,2300,1.0999999631167157e-06,3.988590499999873
11488,_,brandes_dense,2300,1.3999999737279722e-06,4.000890499999969
11488,_,brandes_dense,2300,1.2000000424450263e-06,4.018782599999895
11488,_,brandes_dense,2300,1.500000053056283e-06,3.9973782999998093
11488,_,brandes_dense,2300,1.199999815071351e-06,3.999746499999901
11664,_,brandes_dense,2350,1.8999999156221747e-06,4.233654099999967
11664,_,brandes_dense,2350,1.0999999631167157e-06,4.212728300000208
11664,_,brandes_dense,2350,9.99999883788405e-07,4.218425099999877
11664,_,brandes_dense,2350,1.2000000424450263e-06,4.233173899999883
11664,_,brandes_dense,2350,1.0999999631167157e-06,4.215161100000159
11664,_,brandes_dense,2350,1.0999999631167157e-06,4.251563700000133
11664,_,brandes_dense,2350,1.3999999737279722e-06,4.190870400000222
11664,_,brandes_dense,2350,1.0999999631167157e-06,4.1904243999999835
11664,_,brandes_dense,2350,1.100000190490391e-06,4.196480000000065
11664,_,brandes_dense,2350,1.100000190490391e-06,4.228940299999977
11722,_,brandes_dense,2400,1.3999999737279722e-06,4.29180150000002
11722,_,brandes_dense,2400,1.0000001111620804e-06,4.318870000000061
11722,_,brandes_dense,2400,1.2999998943996616e-06,4.362430899999936
11722,_,brandes_dense,2400,1.300000121773337e-06,4.702309699999887
11722,_,brandes_dense,2400,1.0999999631167157e-06,4.363176600000088
11722,_,brandes_dense,2400,1.0999999631167157e-06,4.739673900000071
11722,_,brandes_dense,2400,1.0999999631167157e-06,4.380168800000092
11722,_,brandes_dense,2400,1.300000121773337e-06,4.339914900000167
11722,_,brandes_dense,2400,1.2000000424450263e-06,4.3115130999999565
11722,_,brandes_dense,2400,1.300000121773337e-06,4.331242500000144
12214,_,brandes_dense,2450,1.0999999631167157e-06,4.669473700000026
12214,_,brandes_dense,2450,1.300000121773337e-06,4.655530999999883
12214,_,brandes_dense,2450,1.0999999631167157e-06,4.662922499999922
12214,_,brandes_dense,2450,1.2000000424450263e-06,4.679053400000157
12214,_,brandes_dense,2450,1.3999999737279722e-06,4.688109700000041
12214,_,brandes_dense,2450,1.100000190490391e-06,4.650030700000116
12214,_,brandes_dense,2450,1.0999999631167157e-06,4.642385000000104
12214,_,brandes_dense,2450,1.0999999631167157e-06,4.643994300000031
12214,_,brandes_dense,2450,1.0000001111620804e-06,4.647876100000076
12214,_,brandes_dense,2450,9.000000318337698e-07,4.653099899999916
12260,_,brandes_dense,2499,1.2000000424450263e-06,4.797651600000108
12260,_,brandes_dense,2499,9.99999883788405e-07,4.826525300000185
12260,_,brandes_dense,2499,1.0999999631167157e-06,4.9438558999997895
12260,_,brandes_dense,2499,1.6000001323845936e-06,4.795544399999926
12260,_,brandes_dense,2499,1.0000001111620804e-06,4.901572499999929
12260,_,brandes_dense,2499,1.2000000424450263e-06,4.792765899999949
12260,_,brandes_dense,2499,1.2999998943996616e-06,4.812779200000023
12260,_,brandes_dense,2499,1.500000053056283e-06,5.393418899999915
12260,_,brandes_dense,2499,1.3999999737279722e-06,4.874804099999892
12260,_,brandes_dense,2499,1.2999998943996616e-06,4.82085660000007
12702,_,brandes_dense,2550,1.6999999843392288e-06,5.074176399999942
12702,_,brandes_dense,2550,1.2000000424450263e-06,5.0366685000001326
12702,_,brandes_dense,2550,1.0999999631167157e-06,5.038491799999974
12702,_,brandes_dense,2550,1.0999999631167157e-06,5.066692099999955
12702,_,brandes_dense,2550,1.100000190490391e-06,5.0789552000001095
12702,_,brandes_dense,2550,1.3999999737279722e-06,5.106971499999872
12702,_,brandes_dense,2550,1.0999999631167157e-06,5.056124500000124
12702,_,brandes_dense,2550,1.100000190490391e-06,5.072018999999955
12702,_,brandes_dense,2550,1.2000000424450263e-06,5.077521499999875
12702,_,brandes_dense,2550,9.99999883788405e-07,5.0667091999998775
